participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,sp,sp,1,0.040,0,0.040,1.18979591837,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.507,38.166
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,SANDY,SANDY,5,0.479,0,0.479,1.22970521542,141.553,156.71,0.174,133.25,0.308,--undefined--,146.407,135.268,144.992,67.525,72.659
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,IS,IS,2,0.170,0,0.170,1.70861678005,143.920,149.22,0.003,137.94,0.065,146.992,139.256,--undefined--,--undefined--,61.571,72.725
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,PULLING,PULLING,5,0.409,0,0.409,1.87823129252,141.293,156.90,0.076,130.41,0.395,153.466,140.662,144.223,135.241,66.158,73.434
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,TORI,TORI,4,0.439,0,0.439,2.2873015873,129.645,144.06,0.088,118.33,0.347,133.917,123.602,--undefined--,125.751,59.871,66.744
A30VAYXB85107X,69,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListA,VersionC,nonrhyming,3,sp,sp,0,0.429,0,0.429,2.72630385488,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.169,35.098
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.479,0,0.479,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.160,46.871
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,NO,NO,2,0.339,0,0.339,0.491383219955,134.857,149.11,0.010,120.69,0.237,142.743,140.725,124.845,131.583,67.568,71.226
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.220,0,0.220,0.830612244898,133.263,135.72,0.091,131.22,0.032,132.544,134.228,--undefined--,--undefined--,43.775,66.040
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,BILLY,BILLY,4,0.309,0,0.309,1.05011337868,132.126,145.55,0.063,124.71,0.157,142.784,132.218,129.347,130.537,63.931,73.921
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,IS,IS,2,0.130,0,0.130,1.35941043084,134.639,136.32,0.011,133.16,0.130,135.482,134.182,--undefined--,133.371,64.899,70.078
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,KISSING,KISSING,5,0.369,0,0.369,1.48911564626,136.542,154.89,0.092,128.30,0.152,141.940,137.653,142.174,134.456,59.355,71.213
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,ANDY,ANDY,4,0.659,0,0.659,1.85827664399,130.394,146.23,0.087,107.38,0.529,135.799,134.601,129.855,120.071,62.583,68.379
A30VAYXB85107X,72,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,0,0.309,0,0.309,2.51678004535,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,32.565,37.792
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.619,0,0.619,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.256,35.928
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,NO,NO,2,0.369,0,0.369,0.631065759637,133.361,152.38,0.021,123.56,0.261,143.125,136.349,127.477,128.200,67.162,72.805
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,SANDY,SANDY,5,0.439,0,0.439,1.00022675737,139.886,151.11,0.202,127.92,0.022,131.905,148.921,137.741,142.134,65.817,74.506
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,IS,IS,2,0.200,0,0.200,1.43922902494,148.621,152.51,0.034,140.62,0.083,151.159,145.295,--undefined--,--undefined--,59.717,71.100
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.060,0,0.060,1.6387755102,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.175,40.800
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,PULLING,PULLING,5,0.439,0,0.439,1.69863945578,135.533,156.90,0.064,120.02,0.439,149.163,139.568,135.996,124.676,66.988,73.657
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,TORI,TORI,4,0.509,0,0.509,2.13764172336,120.102,137.39,0.135,113.54,0.443,120.886,121.942,118.986,118.477,59.696,68.211
A30VAYXB85107X,76,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListA,VersionC,nonrhyming,2,sp,sp,0,0.549,0,0.549,2.64648526077,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.986,35.237
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,sp,sp,1,0.359,0,0.359,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.772,32.766
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,YES,YES,3,0.509,0,0.509,0.371655328798,129.864,140.19,0.051,119.61,0.174,134.554,124.145,--undefined--,--undefined--,62.267,73.145
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,sp,sp,1,0.160,0,0.160,0.880498866213,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.920,39.694
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,DORY,DORY,4,0.329,0,0.329,1.04013605442,139.664,151.15,0.055,136.05,0.102,143.507,136.640,137.828,143.009,66.583,73.088
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,IS,IS,2,0.140,0,0.140,1.3693877551,141.848,146.44,0.0009,137.19,0.040,143.619,137.902,--undefined--,--undefined--,59.506,71.000
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,POKING,POKING,5,0.439,0,0.439,1.50907029478,134.725,148.87,0.076,127.05,0.439,144.185,135.574,134.081,130.936,59.529,71.599
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,DONNY,DONNY,4,0.449,0,0.449,1.94807256236,124.238,130.39,0.030,118.37,0.394,125.809,122.707,125.085,123.069,63.415,69.611
A30VAYXB85107X,77,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListA,VersionC,nonrhyming,3,sp,sp,0,0.339,0,0.339,2.3970521542,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.963,36.657
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.349,0,0.349,0.0124716553288,135.311,135.31,0.349,135.31,0.349,--undefined--,--undefined--,--undefined--,135.311,30.722,42.500
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,NO,NO,2,0.379,0,0.379,0.361678004535,131.155,142.94,0.017,116.64,0.372,139.866,134.158,125.869,124.570,66.664,72.321
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.120,0,0.120,0.740816326531,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,38.951,48.312
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.369,0,0.369,0.860544217687,134.056,143.58,0.043,128.03,0.369,138.939,131.479,135.340,132.475,69.891,75.572
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,IS,IS,2,0.170,0,0.170,1.22970521542,123.571,128.03,0,119.34,0.054,125.169,119.444,--undefined--,--undefined--,60.869,69.776
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,KICKING,KICKING,5,0.419,0,0.419,1.39931972789,125.160,141.05,0.264,118.21,0.147,130.249,125.571,129.293,121.862,57.549,72.146
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.399,0,0.399,1.81836734694,123.608,138.35,0.385,117.64,0.352,121.910,122.755,123.339,126.703,63.136,65.540
A30VAYXB85107X,79,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,2,sp,sp,0,0.419,0,0.419,2.21746031746,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.916,41.990
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,sp,sp,1,1.277,0,1.277,0.0124716553288,110.885,140.26,1.277,100.22,0.132,110.772,--undefined--,--undefined--,140.258,30.184,49.320
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,NO,NO,2,0.359,0,0.359,1.289569161,126.442,140.26,0.005,119.19,0.342,135.385,128.731,120.398,121.255,65.671,71.486
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.359,0,0.359,1.64875283447,133.901,146.60,0.086,122.71,0,144.629,133.288,132.276,134.969,63.475,72.952
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,IS,IS,2,0.220,0,0.220,2.00793650794,121.474,131.50,0,109.42,0.096,126.926,115.049,--undefined--,--undefined--,61.443,70.142
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,KICKING,KICKING,5,0.389,0,0.389,2.22743764172,123.726,141.47,0.097,108.61,0.174,141.467,125.947,127.398,119.850,51.911,68.288
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.449,0,0.449,2.61655328798,118.847,124.96,0.398,113.06,0.379,119.282,117.719,120.184,117.753,60.279,64.507
A30VAYXB85107X,7,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListA,VersionC,nonrhyming,1,sp,sp,0,0.599,0,0.599,3.06553287982,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.374,33.138
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.629,0,0.629,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.773,34.212
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,NO,NO,2,0.329,0,0.329,0.6410430839,132.987,156.35,0.023,123.48,0.222,141.817,136.542,125.161,130.384,68.066,75.607
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.239,0,0.239,0.97029478458,132.400,133.43,0.028,131.25,0.046,132.400,--undefined--,--undefined--,--undefined--,39.865,61.745
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,DORY,DORY,4,0.379,0,0.379,1.20975056689,145.884,158.82,0.195,124.75,0.379,151.081,149.125,153.319,132.727,69.884,75.487
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,IS,IS,2,0.150,0,0.150,1.58888888889,122.628,125.01,0.015,119.56,0.045,123.660,119.657,--undefined--,--undefined--,59.978,68.066
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,POKING,POKING,5,0.479,0,0.479,1.73854875283,121.762,129.38,0.096,115.40,0.346,127.846,122.832,116.427,120.386,53.169,72.572
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,DONNY,DONNY,4,0.419,0,0.419,2.21746031746,120.340,132.73,0.387,116.28,0.010,122.440,119.450,118.949,120.585,62.423,69.729
A30VAYXB85107X,82,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListA,VersionC,nonrhyming,2,sp,sp,0,0.379,0,0.379,2.63650793651,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.118,36.084
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.379,0,0.379,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.806,41.164
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,NO,NO,2,0.399,0,0.399,0.391609977324,129.274,149.42,0.012,117.89,0.272,139.567,130.096,119.655,128.527,67.071,71.867
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,sp,sp,1,0.180,0,0.180,0.790702947846,132.942,133.41,0.048,132.20,0.018,132.813,133.381,--undefined--,--undefined--,39.101,57.297
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,BILLY,BILLY,4,0.299,0,0.299,0.97029478458,135.548,155.02,0.044,131.34,0.152,147.034,133.767,133.012,134.302,68.085,74.804
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,IS,IS,2,0.150,0,0.150,1.26961451247,130.732,132.79,0,129.32,0.044,131.132,129.467,--undefined--,--undefined--,60.759,71.520
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,KISSING,KISSING,5,0.459,0,0.459,1.41927437642,125.573,150.40,0.105,108.63,0.449,146.691,130.501,131.536,117.683,60.787,71.741
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,ANDY,ANDY,4,0.399,0,0.399,1.87823129252,118.089,126.12,0.230,108.32,0.0009,116.711,117.569,121.332,116.209,63.115,68.082
A30VAYXB85107X,84,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,2,sp,sp,0,0.220,0,0.220,2.27732426304,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34.802,38.694
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,sp,sp,1,0.758,0,0.758,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.046,31.845
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,YES,YES,3,0.449,0,0.449,0.77074829932,137.347,162.78,0.030,112.04,0.238,153.586,132.749,115.425,--undefined--,56.593,70.713
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,BILLY,BILLY,4,0.319,0,0.319,1.21972789116,145.808,158.92,0.041,139.21,0.145,151.133,140.565,144.291,149.668,64.852,70.490
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,IS,IS,2,0.160,0,0.160,1.53900226757,144.603,152.06,0,137.46,0.042,145.868,137.558,--undefined--,--undefined--,58.121,70.053
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,KISSING,KISSING,5,0.379,0,0.379,1.69863945578,134.905,158.42,0.072,124.84,0.362,151.720,134.757,141.254,127.662,59.726,69.921
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,ANDY,ANDY,4,0.369,0,0.369,2.07777777778,118.913,137.25,0.333,113.86,0.310,122.153,119.031,115.733,118.645,57.598,64.646
A30VAYXB85107X,9,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListA,VersionC,nonrhyming,1,sp,sp,0,0.519,0,0.519,2.44693877551,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.076,32.259
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,sp,sp,1,0.319,0,0.319,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-90.514,38.264
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,NO,NO,2,0.359,0,0.359,0.331746031746,111.142,121.28,0.133,95.20,0.342,115.110,117.590,110.663,99.978,73.817,80.313
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,SANDY,SANDY,5,0.489,0,0.489,0.690929705215,130.469,150.01,0.480,117.96,0.205,--undefined--,119.701,125.733,141.968,72.230,78.094
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,IS,IS,2,0.329,0,0.329,1.1798185941,124.238,149.08,0,99.51,0.154,137.269,110.214,--undefined--,--undefined--,59.818,77.265
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,PULLING,PULLING,5,0.399,0,0.399,1.50907029478,133.312,142.21,0.291,123.83,0.094,125.395,129.122,139.743,134.263,71.596,77.358
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,TORI,TORI,4,0.619,0,0.619,1.90816326531,138.344,316.08,0.061,95.08,0.500,281.685,120.295,103.667,95.992,63.003,74.100
A32U64W0S9PUA3,10,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListA,VersionC,nonrhyming,1,sp,sp,0,0.758,0,0.758,2.52675736961,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-174.360,67.703
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,sp,sp,1,0.449,0,0.449,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-179.988,43.929
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,NO,NO,2,0.329,0,0.329,0.461451247166,108.938,123.91,0.083,91.06,0.250,117.847,118.326,104.100,94.894,68.372,77.668
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,BILLY,BILLY,4,0.319,0,0.319,0.790702947846,128.416,144.51,0.281,113.28,0.042,115.722,122.940,127.288,141.899,72.711,78.213
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,IS,IS,2,0.140,0,0.140,1.10997732426,118.662,141.69,0,96.01,0.082,133.474,113.459,99.418,--undefined--,72.484,77.109
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,sp,sp,1,0.050,0,0.050,1.24965986395,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,69.952,73.089
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,KISSING,KISSING,5,0.519,0,0.519,1.29954648526,117.442,164.40,0.143,96.07,0.445,--undefined--,147.464,113.930,99.233,65.475,76.051
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,ANDY,ANDY,4,0.579,0,0.579,1.81836734694,110.101,300.78,0.309,72.37,0.289,97.462,94.107,153.960,92.395,61.449,70.956
A32U64W0S9PUA3,14,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListA,VersionC,nonrhyming,1,sp,sp,0,1.447,0,1.447,2.3970521542,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.331,63.026
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,sp,sp,1,0.459,0,0.459,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-142.205,46.732
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,NO,NO,2,0.369,0,0.369,0.471428571429,98.526,108.79,0.099,83.28,0.299,104.753,104.986,94.439,86.284,68.385,76.624
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,DORY,DORY,4,0.359,0,0.359,0.840589569161,119.729,130.67,0.305,106.58,0.085,110.867,112.208,125.103,126.276,72.634,79.279
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,IS,IS,2,0.239,0,0.239,1.19977324263,102.754,118.73,0,86.12,0.091,109.807,91.083,--undefined--,--undefined--,58.732,75.096
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,POKING,POKING,5,0.459,0,0.459,1.43922902494,125.738,162.52,0.252,108.84,0.443,121.015,119.903,136.437,122.100,66.114,75.691
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,DONNY,DONNY,4,0.549,0,0.549,1.89818594104,101.139,122.63,0.053,88.91,0.392,111.132,105.877,94.107,90.794,64.866,77.688
A32U64W0S9PUA3,17,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListA,VersionC,nonrhyming,1,sp,sp,0,1.307,0,1.307,2.44693877551,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-221.555,67.092
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,sp,sp,1,0.569,0,0.569,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-227.662,44.200
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,NO,NO,2,0.279,0,0.279,0.581179138322,107.728,116.21,0.125,90.31,0.278,107.726,112.229,111.923,99.033,70.520,75.984
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,SANDY,SANDY,5,0.519,0,0.519,0.860544217687,124.784,142.18,0.365,90.78,0,90.789,120.932,132.320,120.847,73.168,81.490
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,IS,IS,2,0.309,0,0.309,1.37936507937,96.108,104.99,0.011,82.56,0.175,100.252,95.861,84.386,--undefined--,62.686,74.703
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,PULLING,PULLING,5,0.399,0,0.399,1.68866213152,96.407,110.91,0.096,82.40,0.359,110.602,101.586,94.927,89.535,64.470,72.907
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,TORI,TORI,4,0.509,0,0.509,2.08775510204,92.178,105.17,0.115,82.86,0.457,104.953,94.459,89.305,89.103,58.632,69.412
A32U64W0S9PUA3,20,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListA,VersionC,nonrhyming,1,sp,sp,0,0.928,0,0.928,2.59659863946,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-171.913,66.771
